make;model;price;fuel;year;kms;power;doors;shift;color;province
FORD;Fiesta;3500;Diesel;2008;122000;68;5;Manual;Granate;Alicante
FORD;Fiesta;4250;Gasolina;2008;64200;70;3;Manual;Negro;Barcelona
FORD;Fiesta;2390;Diesel;2007;218000;68;5;Manual;Gris;Vizcaya
FORD;Fiesta;2500;Gasolina;2007;120000;87;5;Manual;Azul;Tenerife
FORD;Fiesta;4200;Gasolina;2007;135434;130;3;Manual;Azul;Las Palmas
FORD;Fiesta;1645;Diesel;2007;263000;68;5;Manual;Rojo;Barcelona
FORD;Fiesta;2495;Gasolina;2007;58000;70;5;Manual;Verde;Tenerife
FORD;Fiesta;1800;Diesel;2007;250000;68;5;Manual;Azul;Madrid
FORD;Fiesta;4500;Gasolina;2007;116000;150;3;Manual;Blanco;Pontevedra
FORD;Fiesta;2490;Gasolina;2007;125000;80;5;Manual;Azul;Madrid
FORD;Fiesta;1800;Diesel;2007;280144;90;3;Manual;Negro;Zaragoza
FORD;Fiesta;2850;Gasolina;2007;107000;86;5;Manual;Verde;Tenerife
FORD;Fiesta;2700;Diesel;2007;184000;130;3;Manual;Rojo;Toledo
FORD;Fiesta;2000;Gasolina;2007;126000;224;3;Manual;Gris;Granada
FORD;Fiesta;2390;Diesel;2007;199000;68;5;Manual;Rojo;Madrid
FORD;Fiesta;3500;Gasolina;2007;98200;70;5;Manual;Verde;Madrid
FORD;Fiesta;2500;Gasolina;2007;134000;128;3;Manual;Gris;Madrid
FORD;Fiesta;2900;Gasolina;2007;107000;70;5;Manual;Azul;Toledo
FORD;Fiesta;3000;Diesel;2007;135000;114;5;Manual;Blanco;Pontevedra
FORD;Fiesta;1990;Diesel;2007;232000;68;3;Manual;Negro;Almeria
FORD;Fiesta;2780;Diesel;2006;184250;97;3;Manual;Blanco;Valencia
FORD;Fiesta;2799;Diesel;2006;175000;90;3;Manual;Negro;Malaga
FORD;Fiesta;2500;Gasolina;2006;214000;99;3;Manual;Blanco;Tenerife
FORD;Fiesta;2300;Gasolina;2006;200000;89;3;Manual;Gris;Tenerife
FORD;Fiesta;2700;Diesel;2006;143000;90;3;Manual;Negro;Barcelona
FORD;Fiesta;1990;Gasolina;2006;162000;112;5;Manual;Verde;Alava
FORD;Fiesta;1990;Diesel;2006;144000;68;5;Manual;Verde;Malaga
FORD;Fiesta;1700;Gasolina;2006;135000;129;3;Manual;Violeta;Alicante
FORD;Fiesta;2400;Gasolina;2006;39000;123;5;Manual;Blanco;Cadiz
FORD;Fiesta;2400;Gasolina;2006;39000;123;5;Manual;Gris;Cadiz
FORD;Fiesta;2600;Gasolina;2006;119000;93;5;Manual;Gris;Malaga
FORD;Fiesta;3900;Gasolina;2006;190000;150;3;Manual;Gris;Orense
FORD;Fiesta;2500;Diesel;2006;185000;135;3;Manual;Negro;Guipuzcoa
FORD;Fiesta;2200;Gasolina;2006;156800;132;3;Manual;Verde;Las Palmas
FORD;Fiesta;1625;Diesel;2006;207200;68;3;Manual;Negro;Alicante
FORD;Fiesta;3700;Gasolina;2006;40000;70;3;Manual;Gris;Asturias
FORD;Fiesta;3400;Gasolina;2006;176000;100;3;Manual;Negro;Valencia
FORD;Fiesta;2000;Diesel;2006;189000;68;3;Manual;Blanco;Granada
FORD;Fiesta;1999;Gasolina;2006;150000;70;3;Manual;Azul;Valencia
FORD;Fiesta;2250;Diesel;2006;164000;68;3;Manual;Gris;Vizcaya
FORD;Fiesta;4500;Gasolina;2006;149999;150;3;Manual;Blanco;Tenerife
FORD;Fiesta;2990;Gasolina;2006;99000;80;3;Manual;Negro;Madrid
FORD;Fiesta;3500;Gasolina;2006;190000;123;3;Manual;Blanco;Las Palmas
FORD;Fiesta;2000;Diesel;2006;184000;68;5;Manual;Gris;Badajoz
FORD;Fiesta;1990;Diesel;2006;143000;130;5;Manual;Blanco;Malaga
FORD;Fiesta;3750;Diesel;2005;165000;68;3;Manual;Gris;Valladolid
FORD;Fiesta;2800;Diesel;2005;135000;68;5;Manual;Gris;Alicante
FORD;Fiesta;2650;Gasolina;2005;69000;89;5;Manual;Negro;Vizcaya
FORD;Fiesta;2450;Diesel;2005;98900;68;5;Manual;Gris;Alicante
FORD;Fiesta;1700;Diesel;2005;222000;114;5;Manual;Azul;Madrid
FORD;Fiesta;3800;Diesel;2005;80000;68;5;Manual;Negro;Cantabria
FORD;Fiesta;630;Gasolina;2005;50000;70;5;Manual;Negro;Barcelona
FORD;Fiesta;1600;Gasolina;2005;110000;80;5;Manual;Azul;Cantabria
FORD;Fiesta;1290;Gasolina;2005;180000;70;3;Manual;Azul;Madrid
FORD;Fiesta;2000;Diesel;2005;215000;102;5;Manual;Gris;Alava
FORD;Fiesta;2990;Diesel;2005;60500;68;5;Manual;Gris;Albacete
FORD;Fiesta;1800;Diesel;2005;21000;103;4;Manual;Gris;Alicante
FORD;Fiesta;1500;Diesel;2005;317750;68;5;Manual;Verde;Valladolid
FORD;Fiesta;2000;Gasolina;2005;165000;80;3;Manual;Naranja;Barcelona
FORD;Fiesta;1700;Diesel;2005;217000;68;5;Manual;Rojo;Madrid
FORD;Fiesta;1800;Diesel;2005;181000;112;5;Manual;Gris;Alicante
FORD;Fiesta;2900;Diesel;2005;170000;90;3;Manual;Azul;Asturias
FORD;Fiesta;1690;Gasolina;2004;146000;80;3;Manual;Gris;Tenerife
FORD;Fiesta;1100;Gasolina;2004;129000;80;5;Manual;Gris;Malaga
FORD;Fiesta;2400;Diesel;2004;186000;122;5;Manual;Azul;Pontevedra
FORD;Fiesta;1700;Gasolina;2004;125000;101;5;Manual;Gris;Alicante
FORD;Fiesta;2600;Gasolina;2004;170000;80;3;Manual;Azul;A Coruña
FORD;Fiesta;1500;Diesel;2004;205000;127;3;Manual;Negro;Lleida
FORD;Fiesta;1400;Diesel;2004;237;68;5;Manual;Blanco;Cadiz
FORD;Fiesta;1600;Diesel;2004;212000;68;5;Manual;Gris;Valencia
FORD;Fiesta;1100;Diesel;2004;240000;68;5;Manual;Negro;Malaga
FORD;Fiesta;1200;Diesel;2004;219000;92;5;Manual;Gris;Valencia
FORD;Fiesta;2500;Diesel;2004;170000;68;3;Manual;Gris;Madrid
FORD;Fiesta;1489;Diesel;2004;180000;90;3;Manual;Gris;Barcelona
FORD;Fiesta;800;Diesel;2004;128000;100;5;Manual;Blanco;Murcia
FORD;Fiesta;1000;Diesel;2003;180000;117;5;Manual;Rojo;Almeria
FORD;Fiesta;2100;Gasolina;2003;160000;70;5;Manual;Gris;Baleares
FORD;Fiesta;1200;Gasolina;2003;175000;79;5;Manual;Azul;Madrid
FORD;Fiesta;2550;Gasolina;2003;160000;90;5;Manual;Rojo;Valladolid
FORD;Fiesta;2800;Gasolina;2003;114000;80;5;Manual;Granate;Murcia
FORD;Fiesta;1600;Diesel;2003;136000;68;5;Manual;Verde;Alicante
FORD;Fiesta;1900;Diesel;2003;167260;68;3;Manual;Negro;Alicante
FORD;Fiesta;1999;Gasolina;2003;101000;80;5;Manual;Gris;Valencia
FORD;Fiesta;1790;Diesel;2003;170000;68;5;Manual;Azul;Jaen
FORD;Fiesta;1200;Gasolina;2003;288000;176;2;Manual;Gris;Pontevedra
FORD;Fiesta;1100;Diesel;2003;270000;68;5;Manual;Beige;Salamanca
FORD;Fiesta;500;Gasolina;2002;166000;89;5;Manual;Gris;Barcelona
FORD;Fiesta;1000;Gasolina;2002;197000;120;5;Manual;Negro;Albacete
FORD;Fiesta;1400;Gasolina;2002;256000;80;5;Manual;Gris;Tarragona
FORD;Fiesta;650;Gasolina;2002;355919;129;5;Manual;Gris;Las Palmas
FORD;Fiesta;1450;Diesel;2001;204000;91;3;Manual;Azul;Asturias
FORD;Fiesta;1300;Diesel;2000;200000;96;5;Manual;Gris;Caceres
FORD;Fiesta;1650;Gasolina;2000;139000;104;5;Manual;Azul;Las Palmas
FORD;Fiesta;1000;Diesel;2000;137500;82;5;Manual;Blanco;Baleares
FORD;Fiesta;550;Gasolina;1998;130000;142;5;Manual;Azul;Alicante
FORD;Fiesta;700;Gasolina;1997;73000;93;5;Manual;Blanco;Granada
FORD;Fiesta;1100;Gasolina;1997;115000;90;3;Manual;Gris;Tarragona
FORD;Fiesta;500;Diesel;1996;199000;95;5;Manual;Gris;Asturias
FORD;Fiesta;600;Gasolina;1996;170000;50;3;Manual;Azul;A Coruña
FORD;Fiesta;300;Diesel;1995;49000;84;5;Manual;Azul;Avila
FORD;Fiesta;800;Gasolina;1995;65967;50;5;Manual;Blanco;Valencia
FORD;Fiesta;950;Gasolina;1992;109000;107;5;Manual;Gris;Baleares
FORD;Fiesta;850;Gasolina;1991;73500;55;3;Manual;Rojo;Asturias
FORD;Fiesta;3500;Gasolina;1991;115000;122;3;Manual;Blanco;Orense
FORD;Fiesta;800;Gasolina;1990;155000;101;5;Manual;Blanco;Cordoba
FORD;Fiesta;1200;Gasolina;1988;83000;55;3;Manual;Rojo;Barcelona
FORD;Fiesta;6000;Gasolina;1987;90000;96;3;Manual;Rojo;Valencia
FORD;Fiesta;900;Gasolina;1987;60000;45;3;Manual;Rojo;Malaga
FORD;Fiesta;7500;Gasolina;1986;130000;117;4;Manual;Blanco;Valencia
FORD;Fiesta;6000;Gasolina;1985;124000;70;3;Manual;Blanco;Barcelona
FORD;Fiesta;1160;Gasolina;1984;83657;70;3;Manual;Blanco;Alicante
FORD;Fiesta Van;3490;Diesel;2012;235966;75;3;Manual;Blanco;Zaragoza
FORD;Fiesta Van;1800;Diesel;2004;125000;68;3;Manual;Blanco;Tarragona
FORD;Focus;22499;Hibrido;2020;5;155;5;Manual;Blanco;Murcia
FORD;Focus;25400;Diesel;2020;1;150;5;Automatico;Gris;Guadalajara
FORD;Focus;23999;Diesel;2020;7;120;5;Manual;Gris;Murcia
FORD;Focus;24500;Gasolina;2020;0;125;5;Manual;Blanco;Valencia
FORD;Focus;18200;Gasolina;2020;10;125;5;Manual;Blanco;Barcelona
FORD;Focus;19995;Gasolina;2020;100;125;5;Manual;Gris;Badajoz
FORD;Focus;17600;Diesel;2020;5;120;5;Manual;Blanco;Madrid
FORD;Focus;20500;Gasolina;2020;5;125;5;Manual;Blanco;Valencia
FORD;Focus;23900;Gasolina;2020;7;111;5;Manual;Rojo;Badajoz
FORD;Focus;19700;Diesel;2020;0;120;5;Manual;Gris;Alicante
FORD;Focus;21445;Hibrido;2020;0;125;5;Manual;Azul;Barcelona
FORD;Focus;17200;Gasolina;2020;5;125;5;Manual;Blanco;Madrid
FORD;Focus;23590;Gasolina;2020;0;125;5;Manual;Azul;Alicante
FORD;Focus;21200;Gasolina;2020;8;125;5;Manual;Azul;Madrid
FORD;Focus;22900;Gasolina;2020;0;125;5;Manual;Azul;Valencia
FORD;Focus;21600;Gasolina;2020;10;125;5;Manual;Gris;Barcelona
FORD;Focus;18900;Gasolina;2020;0;125;5;Manual;Naranja;Valencia
FORD;Focus;19500;Gasolina;2020;5000;125;5;Manual;Naranja;Avila
FORD;Focus;20799;Gasolina;2020;1;125;5;Manual;Blanco;Murcia
FORD;Focus;18900;Gasolina;2020;0;125;5;Manual;Naranja;Alicante
FORD;Focus;26900;Gasolina;2020;170;150;5;Manual;Blanco;Guipuzcoa
FORD;Focus;18500;Gasolina;2020;0;125;5;Manual;Azul;Valencia
FORD;Focus;18500;Gasolina;2020;0;125;5;Manual;Azul;Alicante
FORD;Focus;21500;Gasolina;2020;1;125;5;Manual;Azul;Murcia
FORD;Focus;20990;Gasolina;2020;861;125;5;Automatico;Gris;Albacete
FORD;Focus;17500;Diesel;2020;1;120;5;Manual;Blanco;Madrid
FORD;Focus;22500;Gasolina;2020;639;125;5;Manual;Gris;Guipuzcoa
FORD;Focus;20800;Gasolina;2020;0;125;5;Manual;Azul;Alicante
FORD;Focus;22750;Gasolina;2020;10;125;5;Manual;Blanco;Asturias
FORD;Focus;22800;Hibrido;2020;7;155;5;Manual;Blanco;Almeria
FORD;Focus;25400;Diesel;2020;1;150;5;Automatico;Gris;Madrid
FORD;Focus;27290;Hibrido;2020;0;155;5;Manual;Blanco;Madrid
FORD;Focus;18950;Gasolina;2020;5500;125;5;Manual;Azul;Barcelona
FORD;Focus;23999;Diesel;2020;40;120;5;Manual;Gris;Murcia
FORD;Focus;17400;Gasolina;2020;1;125;5;Manual;Azul;Madrid
FORD;Focus;23590;Gasolina;2020;0;125;5;Manual;Azul;Barcelona
FORD;Focus;20800;Gasolina;2020;10;125;5;Manual;Gris;Madrid
FORD;Focus;19700;Diesel;2020;0;120;5;Manual;Gris;Valencia
FORD;Focus;20000;Gasolina;2020;5500;125;5;Manual;Rojo;Madrid
FORD;Focus;19700;Diesel;2020;0;120;5;Manual;Gris;Valencia
FORD;Focus;36900;Gasolina;2020;0;280;5;Manual;Blanco;Valencia
FORD;Focus;31900;Gasolina;2020;11027;280;5;Manual;Rojo;Valencia
FORD;Focus;19300;Gasolina;2020;0;125;5;Manual;Azul;Murcia
FORD;Focus;21500;Gasolina;2020;75;125;5;Manual;Gris;Alicante
FORD;Focus;17990;Diesel;2019;21500;120;5;Manual;Gris;Valencia
FORD;Focus;24200;Diesel;2019;8166;120;5;Manual;Blanco;Barcelona
FORD;Focus;17400;Gasolina;2019;13747;125;5;Manual;Gris;Vizcaya
FORD;Focus;21900;Diesel;2019;17000;150;5;Automatico;Gris;Teruel
FORD;Focus;19900;Diesel;2019;17000;150;5;Automatico;Azul;Tarragona
FORD;Focus;32900;Gasolina;2019;9871;280;5;Manual;Rojo;Madrid
FORD;Focus;20900;Gasolina;2019;11734;125;5;Manual;Gris;Barcelona
FORD;Focus;19900;Gasolina;2019;500;125;5;Manual;Negro;Cantabria
FORD;Focus;23900;Diesel;2019;12000;150;5;Automatico;Rojo;Zaragoza
FORD;Focus;18500;Gasolina;2019;0;125;5;Automatico;Gris;Barcelona
FORD;Focus;18000;Gasolina;2019;168;125;5;Manual;Blanco;Pontevedra
FORD;Focus;22000;Diesel;2019;10;120;5;Manual;Blanco;Asturias
FORD;Focus;18900;Diesel;2019;9913;120;5;Manual;Gris;Malaga
FORD;Focus;23900;Diesel;2019;11000;150;5;Automatico;Gris;Zaragoza
FORD;Focus;20750;Gasolina;2019;27818;150;5;Manual;Rojo;Navarra
FORD;Focus;18900;Diesel;2019;16000;120;5;Manual;Gris;Tarragona
FORD;Focus;18999;Gasolina;2019;17490;125;5;Manual;Gris;Murcia
FORD;Focus;18900;Diesel;2019;16000;120;5;Manual;Gris;Zaragoza
FORD;Focus;17350;Gasolina;2019;16750;125;5;Manual;Gris;Valencia
FORD;Focus;23900;Diesel;2019;0;120;5;Manual;Azul;Barcelona
FORD;Focus;22900;Gasolina;2019;0;125;5;Manual;Azul;Valencia
FORD;Focus;22000;Gasolina;2019;22000;182;5;Manual;Azul;Asturias
FORD;Focus;22500;Gasolina;2019;0;125;5;Manual;Blanco;Valencia
FORD;Focus;26800;Gasolina;2019;12400;182;5;Automatico;Beige;Barcelona
FORD;Focus;16900;Gasolina;2019;20100;125;5;Manual;Gris;Alicante
FORD;Focus;24900;Diesel;2019;9000;150;5;Automatico;Azul;Valencia
FORD;Focus;19900;Diesel;2019;17000;150;5;Automatico;Azul;Castellon
FORD;Focus;16900;Gasolina;2019;20100;125;5;Manual;Gris;Murcia
FORD;Focus;17800;Gasolina;2019;12939;125;5;Manual;Gris;Valencia
FORD;Focus;17600;Gasolina;2019;22900;125;5;Automatico;Blanco;Valencia
FORD;Focus;23900;Diesel;2019;0;120;5;Manual;Azul;Valencia
FORD;Focus;18900;Diesel;2019;16000;120;5;Manual;Gris;Tarragona
FORD;Focus;17990;Gasolina;2019;44468;125;5;Manual;Negro;Barcelona
FORD;Focus;24200;Diesel;2019;8166;120;5;Manual;Blanco;Madrid
FORD;Focus;19210;Diesel;2019;8959;120;5;Manual;Blanco;Malaga
FORD;Focus;17800;Gasolina;2019;12939;125;5;Manual;Gris;Alicante
FORD;Focus;16990;Gasolina;2019;23111;125;5;Automatico;Negro;Madrid
FORD;Focus;16900;Gasolina;2019;57247;125;5;Manual;Blanco;Badajoz
FORD;Focus;19490;Diesel;2019;7798;120;5;Manual;Azul;Tarragona
FORD;Focus;17310;Gasolina;2019;13029;125;5;Automatico;Negro;Malaga
FORD;Focus;16300;Gasolina;2019;0;125;5;Manual;Blanco;Madrid
FORD;Focus;19700;Diesel;2019;15000;120;5;Automatico;Negro;Alicante
FORD;Focus;23490;Diesel;2019;5350;150;5;Manual;Blanco;Barcelona
FORD;Focus;21900;Diesel;2019;17000;150;5;Automatico;Gris;Zaragoza
FORD;Focus;20750;Gasolina;2019;27818;150;5;Manual;Rojo;Alicante
FORD;Focus;23900;Diesel;2019;11000;150;5;Automatico;Gris;Teruel
FORD;Focus;19900;Diesel;2019;17000;150;5;Automatico;Azul;Valencia
FORD;Focus;17900;Gasolina;2019;16800;125;5;Automatico;Negro;Valencia
FORD;Focus;20890;Gasolina;2019;0;125;5;Manual;Blanco;Guipuzcoa
FORD;Focus;18500;Gasolina;2019;22785;125;5;Automatico;Negro;Madrid
FORD;Focus;23900;Diesel;2019;12000;150;5;Automatico;Rojo;Navarra
FORD;Focus;21900;Diesel;2019;17000;150;5;Automatico;Gris;Tarragona
FORD;Focus;19450;Gasolina;2019;11600;125;5;Manual;Rojo;Barcelona
FORD;Focus;17900;Gasolina;2019;16800;125;5;Automatico;Negro;Alicante
FORD;Focus;19900;Diesel;2019;17000;150;5;Automatico;Azul;Zaragoza
FORD;Focus;17500;Gasolina;2019;21355;125;5;Manual;Azul;Tarragona
FORD;Focus;19500;Diesel;2019;15000;120;5;Automatico;Negro;Toledo
FORD;Focus;18200;Diesel;2019;23057;120;5;Manual;Gris;Malaga
FORD;Focus;18900;Diesel;2019;16000;120;5;Manual;Gris;Valencia
FORD;Focus;19900;Diesel;2019;17000;150;5;Automatico;Azul;Teruel
FORD;Focus;24900;Diesel;2019;9000;150;5;Automatico;Azul;Zaragoza
FORD;Focus;17500;Gasolina;2019;20000;100;5;Manual;Azul;Murcia
FORD;Focus;18600;Gasolina;2019;25000;125;5;Manual;Negro;Cadiz
FORD;Focus;19700;Gasolina;2019;50;125;5;Manual;Rojo;Salamanca
FORD;Focus;20900;Diesel;2019;0;120;5;Manual;Gris;Murcia
FORD;Focus;22900;Gasolina;2019;0;125;5;Manual;Azul;Murcia
FORD;Focus;17900;Diesel;2019;73000;120;5;Manual;Blanco;Cordoba
FORD;Focus;22900;Diesel;2019;9721;150;5;Automatico;Blanco;Madrid
FORD;Focus;22500;Gasolina;2019;0;125;5;Manual;Blanco;Barcelona
FORD;Focus;20900;Diesel;2019;0;120;5;Manual;Gris;Alicante
FORD;Focus;18500;Gasolina;2019;20020;125;5;Automatico;Azul;Madrid
FORD;Focus;15990;Gasolina;2019;11774;125;5;Manual;Blanco;Albacete
FORD;Focus;15650;Gasolina;2019;21572;125;5;Manual;Gris;Baleares
FORD;Focus;17400;Gasolina;2019;13747;125;5;Manual;Gris;Valencia
FORD;Focus;17900;Gasolina;2019;9603;125;5;Manual;Azul;Madrid
FORD;Focus;21990;Gasolina;2019;7351;125;5;Manual;Gris;Barcelona
FORD;Focus;19895;Diesel;2019;10497;120;5;Automatico;Gris;Valencia
FORD;Focus;19900;Diesel;2019;13000;150;5;Manual;Gris;Navarra
FORD;Focus;17600;Gasolina;2019;24900;125;5;Automatico;Blanco;Valencia
FORD;Focus;18900;Diesel;2019;16000;120;5;Manual;Gris;Lleida
FORD;Focus;20900;Gasolina;2019;10;125;5;Manual;Gris;Huelva
FORD;Focus;20990;Diesel;2019;33456;120;5;Manual;Azul;Granada
FORD;Focus;21900;Diesel;2019;17000;150;5;Automatico;Gris;Valencia
FORD;Focus;12790;Gasolina;2018;29000;125;5;Manual;Gris;Madrid
FORD;Focus;14290;Gasolina;2018;23881;125;5;Manual;Negro;Madrid
FORD;Focus;14700;Gasolina;2018;18574;125;5;Manual;Gris;Madrid
FORD;Focus;12900;Gasolina;2018;36500;125;5;Manual;Azul;Almeria
FORD;Focus;12700;Diesel;2018;79600;120;5;Manual;Blanco;Lleida
FORD;Focus;12900;Gasolina;2018;23639;125;5;Automatico;Negro;Alicante
FORD;Focus;14300;Diesel;2018;57574;120;5;Manual;Rojo;Barcelona
FORD;Focus;16900;Gasolina;2018;8000;125;5;Manual;Azul;Valencia
FORD;Focus;12990;Gasolina;2018;39965;125;5;Automatico;Gris;Girona
FORD;Focus;15600;Gasolina;2018;39900;125;5;Manual;Blanco;Madrid
FORD;Focus;12900;Gasolina;2018;35000;100;5;Manual;Gris;Alicante
FORD;Focus;13490;Diesel;2018;26400;120;5;Manual;Gris;Valencia
FORD;Focus;12500;Gasolina;2018;37000;125;5;Automatico;Gris;Madrid
FORD;Focus;10950;Gasolina;2018;19120;125;5;Manual;Negro;Malaga
FORD;Focus;11900;Diesel;2018;95385;120;5;Manual;Gris;A Coruña
FORD;Focus;13500;Diesel;2018;56406;120;5;Manual;Negro;A Coruña
FORD;Focus;13750;Gasolina;2018;33690;100;5;Automatico;Gris;Burgos
FORD;Focus;12500;Gasolina;2018;37000;125;5;Automatico;Gris;Madrid
FORD;Focus;11950;Gasolina;2018;30000;125;5;Automatico;Gris;Valencia
FORD;Focus;16900;Gasolina;2018;12800;125;5;Manual;Negro;Lugo
FORD;Focus;12990;Gasolina;2018;31805;125;5;Manual;Azul;Barcelona
FORD;Focus;12900;Gasolina;2018;33360;125;5;Automatico;Gris;Malaga
FORD;Focus;12190;Gasolina;2018;50491;125;5;Manual;Gris;Madrid
FORD;Focus;13900;Gasolina;2018;41000;125;5;Manual;Gris;Valencia
FORD;Focus;12950;Gasolina;2018;9500;125;5;Manual;Blanco;Valencia
FORD;Focus;11750;Gasolina;2018;27720;125;5;Manual;Gris;Madrid
FORD;Focus;13000;Diesel;2018;66000;120;5;Manual;Blanco;Sevilla
FORD;Focus;13990;Diesel;2018;63000;120;5;Manual;Blanco;Barcelona
FORD;Focus;12980;Gasolina;2018;50000;125;5;Manual;Blanco;Vizcaya
FORD;Focus;10300;Diesel;2018;98184;120;5;Manual;Blanco;Madrid
FORD;Focus;15000;Diesel;2018;67000;150;5;Manual;Rojo;Castellon
FORD;Focus;15400;Diesel;2018;36000;120;5;Manual;Blanco;Valladolid
FORD;Focus;12500;Gasolina;2018;30000;125;5;Manual;Gris;Toledo
FORD;Focus;12790;Gasolina;2018;29000;125;5;Manual;Gris;Toledo
FORD;Focus;19900;Diesel;2018;36000;120;5;Automatico;Granate;Vizcaya
FORD;Focus;11900;Diesel;2018;83896;120;5;Manual;Blanco;Barcelona
FORD;Focus;12990;Gasolina;2018;37634;125;5;Manual;Gris;Girona
FORD;Focus;12490;Diesel;2018;71990;120;5;Manual;Blanco;Albacete
FORD;Focus;11750;Gasolina;2018;25583;125;5;Manual;Gris;Madrid
FORD;Focus;11350;Gasolina;2018;40187;125;5;Manual;Gris;Malaga
FORD;Focus;12400;Gasolina;2018;32860;125;5;Manual;Gris;Malaga
FORD;Focus;12980;Gasolina;2018;50000;125;5;Manual;Blanco;Alava
FORD;Focus;14990;Gasolina;2018;23915;125;5;Manual;Rojo;Tarragona
FORD;Focus;12790;Gasolina;2018;29000;125;5;Manual;Gris;Madrid
FORD;Focus;13650;Diesel;2018;32409;120;5;Manual;Blanco;Madrid
FORD;Focus;23500;Gasolina;2018;26000;125;5;Automatico;Blanco;Alicante
FORD;Focus;11300;Gasolina;2018;53900;106;5;Manual;Blanco;Valencia
FORD;Focus;19500;Gasolina;2018;31288;150;5;Manual;Azul;Valencia
FORD;Focus;18990;Diesel;2018;18100;120;5;Automatico;Rojo;Barcelona
FORD;Focus;13900;Gasolina;2018;41000;125;5;Manual;Gris;Barcelona
FORD;Focus;12500;Gasolina;2018;27000;100;5;Manual;Gris;Alicante
FORD;Focus;18500;Gasolina;2018;14008;125;5;Manual;Azul;Girona
FORD;Focus;12900;Gasolina;2018;35705;125;5;Manual;Gris;Alicante
FORD;Focus;13490;Gasolina;2018;20130;125;5;Automatico;Negro;Madrid
FORD;Focus;13500;Diesel;2018;50334;120;5;Manual;Gris;A Coruña
FORD;Focus;13990;Gasolina;2018;55683;125;5;Manual;Blanco;Barcelona
FORD;Focus;14890;Gasolina;2018;26365;125;5;Manual;Blanco;Madrid
FORD;Focus;16700;Gasolina;2018;13063;125;5;Manual;Azul;A Coruña
FORD;Focus;12490;Gasolina;2018;25100;125;5;Manual;Gris;Madrid
FORD;Focus;13900;Gasolina;2018;47589;125;5;Manual;Azul;Barcelona
FORD;Focus;11400;Gasolina;2018;42319;125;5;Manual;Negro;Alicante
FORD;Focus;12900;Gasolina;2018;44500;125;5;Manual;Gris;Murcia
FORD;Focus;14950;Gasolina;2018;28074;125;5;Manual;Azul;Madrid
FORD;Focus;9500;Diesel;2018;117535;120;5;Manual;Blanco;Valencia
FORD;Focus;16900;Gasolina;2018;8000;125;5;Manual;Azul;Zaragoza
FORD;Focus;10990;Gasolina;2018;143000;125;5;Automatico;Gris;Valencia
FORD;Focus;13990;Gasolina;2018;55683;125;5;Manual;Blanco;Murcia
FORD;Focus;15800;Gasolina;2018;29321;125;5;Manual;Blanco;Madrid
FORD;Focus;13200;Gasolina;2018;24162;125;5;Manual;Blanco;Barcelona
FORD;Focus;9000;Diesel;2017;95000;120;5;Manual;Blanco;Sevilla
FORD;Focus;11990;Diesel;2017;69999;120;5;Automatico;Gris;Malaga
FORD;Focus;9400;Diesel;2017;105497;120;5;Manual;Blanco;Cadiz
FORD;Focus;8790;Gasolina;2017;49200;125;5;Manual;Gris;Las Palmas
FORD;Focus;11000;Gasolina;2017;44895;125;5;Manual;Gris;Alicante
FORD;Focus;10400;Gasolina;2017;82000;125;5;Manual;Gris;Teruel
FORD;Focus;10990;Gasolina;2017;87350;125;5;Automatico;Azul;Madrid
FORD;Focus;10950;Gasolina;2017;69990;125;5;Manual;Gris;Huelva
FORD;Focus;10499;Diesel;2017;104230;120;5;Manual;Blanco;Barcelona
FORD;Focus;13050;Gasolina;2017;37023;125;5;Manual;Azul;Madrid
FORD;Focus;12490;Diesel;2017;93072;120;5;Automatico;Gris;Valencia
FORD;Focus;9450;Gasolina;2017;94000;125;5;Automatico;Gris;Sevilla
FORD;Focus;11300;Gasolina;2017;50000;125;5;Manual;Gris;Barcelona
FORD;Focus;10500;Gasolina;2017;70000;125;5;Manual;Negro;Valencia
FORD;Focus;9950;Diesel;2017;112294;120;5;Manual;Blanco;Vizcaya
FORD;Focus;14000;Diesel;2017;57000;120;5;Manual;Blanco;Valladolid
FORD;Focus;8499;Gasolina;2017;63000;125;5;Manual;Gris;Las Palmas
FORD;Focus;14490;Gasolina;2017;25900;125;5;Manual;Gris;Girona
FORD;Focus;9900;Gasolina;2017;71000;125;5;Manual;Gris;Murcia
FORD;Focus;11990;Gasolina;2017;77000;125;5;Automatico;Gris;Madrid
FORD;Focus;10990;Diesel;2017;129899;120;5;Manual;Azul;Burgos
FORD;Focus;8490;Gasolina;2017;64000;125;5;Manual;Gris;Las Palmas
FORD;Focus;11900;Gasolina;2017;46572;125;5;Manual;Rojo;Madrid
FORD;Focus;12495;Gasolina;2017;48000;125;5;Manual;Blanco;Madrid
FORD;Focus;11390;Diesel;2017;70894;120;5;Manual;Blanco;Cadiz
FORD;Focus;10500;Diesel;2017;107715;120;5;Manual;Blanco;Vizcaya
FORD;Focus;10390;Diesel;2017;142064;120;5;Manual;Blanco;Madrid
FORD;Focus;11990;Gasolina;2017;35592;125;5;Manual;Gris;Malaga
FORD;Focus;10300;Gasolina;2017;38521;125;5;Manual;Blanco;Barcelona
FORD;Focus;10500;Diesel;2017;109334;120;5;Manual;Gris;Malaga
FORD;Focus;8600;Diesel;2017;91000;120;5;Manual;Azul;Madrid
